Wall time,Step,Value
1663268735.7240517,1,3.75
1663268736.2535198,2,4.875
1663268736.803901,3,5.166666507720947
1663268737.2893593,4,5.5
1663268737.8929303,5,4.800000190734863
1663268738.356637,6,4.583333492279053
1663268738.8193312,7,4.25
1663268739.291362,8,4.59375
1663268739.7800272,9,4.472222328186035
1663268740.094083,10,4.675000190734863
1663268740.3244698,11,4.590909004211426
1663268740.5613983,12,4.333333492279053
1663268740.848421,13,4.365384578704834
1663268741.2447898,14,4.214285850524902
1663268741.6790125,15,4.650000095367432
1663268741.977904,16,4.53125
1663268742.2170563,17,4.705882549285889
1663268742.4722056,18,4.722222328186035
1663268742.7362955,19,4.6447367668151855
1663268742.9760735,20,4.650000095367432
1663268743.2218404,21,4.535714149475098
1663268743.4560518,22,4.363636493682861
1663268743.7124045,23,4.304347991943359
1663268743.941107,24,4.28125
1663268744.165394,25,4.28000020980835
1663268744.4231594,26,4.403846263885498
1663268744.6842117,27,4.481481552124023
1663268744.9328265,28,4.375
1663268745.1683447,29,4.301723957061768
1663268745.4202826,30,4.324999809265137
1663268745.6934948,31,4.298387050628662
1663268745.9697459,32,4.2109375
1663268746.2185276,33,4.35606050491333
1663268746.4640706,34,4.338235378265381
1663268746.7175188,35,4.392857074737549
1663268746.973448,36,4.49305534362793
1663268747.2082238,37,4.527027130126953
1663268747.4530065,38,4.5
1663268747.6923313,39,4.487179279327393
1663268747.9499784,40,4.493750095367432
1663268748.2004044,41,4.5
1663268748.447865,42,4.410714149475098
1663268748.6997044,43,4.482558250427246
1663268748.9178188,44,4.392045497894287
1663268749.1689687,45,4.377777576446533
1663268749.423937,46,4.38586950302124
1663268749.6891654,47,4.372340202331543
1663268749.9605045,48,4.307291507720947
1663268750.2180715,49,4.331632614135742
1663268750.448452,50,4.360000133514404
1663268760.8062253,51,4.40500020980835
1663268761.0331173,52,4.514999866485596
1663268761.2839794,53,4.480000019073486
1663268761.5303683,54,4.480000019073486
1663268761.793254,55,4.485000133514404
1663268762.0424857,56,4.519999980926514
1663268762.3040135,57,4.545000076293945
1663268762.5566306,58,4.480000019073486
1663268762.7812836,59,4.46999979019165
1663268763.0437994,60,4.53000020980835
1663268763.3004622,61,4.514999866485596
1663268763.5469403,62,4.590000152587891
1663268763.7954268,63,4.574999809265137
1663268764.0438836,64,4.614999771118164
1663268764.3222704,65,4.46999979019165
1663268764.5658734,66,4.474999904632568
1663268764.806922,67,4.40500020980835
1663268765.0662215,68,4.360000133514404
