Wall time,Step,Value
1663323228.2220235,1,15.0
1663323228.529923,2,13.375
1663323228.8325825,3,12.333333015441895
1663323229.19179,4,11.1875
1663323229.6463516,5,10.75
1663323229.9988496,6,10.5
1663323230.357352,7,11.0
1663323230.7050679,8,10.8125
1663323231.1843147,9,10.63888931274414
1663323231.6323957,10,10.475000381469727
1663323231.9796107,11,10.75
1663323232.4790823,12,11.020833015441895
1663323232.8398325,13,10.923076629638672
1663323233.2723725,14,10.803571701049805
1663323233.603575,15,10.199999809265137
1663323233.8901489,16,10.234375
1663323234.0779548,17,10.75
1663323234.2688582,18,10.777777671813965
1663323234.4451354,19,10.605262756347656
1663323234.6285605,20,10.975000381469727
1663323234.8265004,21,10.892857551574707
1663323235.0065382,22,10.818181991577148
1663323235.174134,23,10.80434799194336
1663323235.3461146,24,11.052083015441895
1663323235.5203767,25,11.109999656677246
1663323235.6930401,26,11.105769157409668
1663323235.8707833,27,11.416666984558105
1663323236.0429125,28,11.651785850524902
1663323236.2313342,29,11.534482955932617
1663323236.419313,30,11.633333206176758
1663323236.6118536,31,11.588709831237793
1663323236.8159914,32,11.6484375
1663323236.995326,33,11.590909004211426
1663323237.1857052,34,11.610294342041016
1663323237.3851485,35,11.699999809265137
1663323237.5784366,36,11.75
1663323237.750892,37,11.63513469696045
1663323237.9466746,38,12.013157844543457
1663323238.1188257,39,11.993589401245117
1663323238.3097885,40,11.962499618530273
1663323238.5009558,41,11.859756469726562
1663323238.70562,42,11.773809432983398
1663323239.0121062,43,11.819766998291016
1663323239.2703385,44,11.721590995788574
1663323239.5669014,45,11.61111068725586
1663323239.8436227,46,11.614130020141602
1663323240.1413443,47,11.723403930664062
1663323240.4417248,48,11.630208015441895
1663323240.733045,49,11.591836929321289
1663323241.036077,50,11.479999542236328
1663323249.07882,51,11.5
1663323249.2653782,52,11.40999984741211
1663323249.4375057,53,11.390000343322754
1663323249.6277392,54,11.414999961853027
1663323249.8070385,55,11.5600004196167
1663323249.970412,56,11.489999771118164
1663323250.1659799,57,11.539999961853027
1663323250.33918,58,11.46500015258789
1663323250.517773,59,11.640000343322754
1663323250.7002673,60,11.664999961853027
1663323250.8731303,61,11.420000076293945
1663323251.0654397,62,11.335000038146973
1663323251.2714918,63,11.53499984741211
1663323251.4702735,64,11.475000381469727
1663323251.6543028,65,11.654999732971191
1663323251.8371785,66,11.630000114440918
1663323252.0196636,67,11.359999656677246
1663323252.206757,68,11.335000038146973
1663323252.3905475,69,11.3149995803833
1663323252.568263,70,11.069999694824219
1663323252.7581613,71,11.164999961853027
1663323252.9371338,72,11.175000190734863
1663323253.126312,73,11.079999923706055
1663323253.302339,74,11.010000228881836
1663323253.4849002,75,11.024999618530273
1663323253.6663406,76,11.1899995803833
1663323253.8406868,77,11.015000343322754
1663323254.0326233,78,10.805000305175781
1663323254.2312245,79,11.03499984741211
1663323254.4115815,80,11.050000190734863
1663323254.6044896,81,11.175000190734863
1663323254.7815926,82,11.0649995803833
1663323254.9741938,83,11.005000114440918
1663323255.1653328,84,11.015000343322754
1663323255.347014,85,10.9350004196167
1663323255.5361829,86,10.84000015258789
1663323255.721569,87,10.875
1663323255.90495,88,10.53499984741211
1663323256.088286,89,10.675000190734863
1663323256.2708507,90,10.619999885559082
1663323256.4537973,91,10.720000267028809
1663323256.650781,92,10.75
1663323256.8392935,93,10.675000190734863
1663323257.0132928,94,10.614999771118164
1663323257.2006488,95,10.720000267028809
1663323257.3936212,96,10.739999771118164
1663323257.5741594,97,10.569999694824219
1663323257.7420146,98,10.699999809265137
1663323257.9363565,99,10.6850004196167
1663323258.1196513,100,10.779999732971191
1663323263.568771,101,10.489999771118164
1663323263.754008,102,10.585000038146973
1663323263.9474726,103,10.640000343322754
1663323264.131148,104,10.609999656677246
1663323264.362512,105,10.494999885559082
1663323264.5413396,106,10.65999984741211
1663323264.719625,107,10.654999732971191
1663323264.9379542,108,10.789999961853027
1663323265.1154988,109,10.770000457763672
1663323265.296254,110,10.90999984741211
1663323265.4890552,111,11.045000076293945
1663323265.6678483,112,10.920000076293945
1663323265.8363228,113,10.805000305175781
1663323266.0366485,114,10.8100004196167
1663323266.2385235,115,10.8100004196167
1663323266.413604,116,10.779999732971191
1663323266.5967944,117,11.074999809265137
1663323266.8585904,118,11.045000076293945
1663323267.0416527,119,10.989999771118164
1663323267.2709153,120,11.029999732971191
1663323267.4863343,121,10.899999618530273
1663323267.679132,122,10.885000228881836
1663323267.8961596,123,10.994999885559082
1663323268.0768778,124,10.904999732971191
1663323268.279135,125,10.875
1663323268.467094,126,10.704999923706055
1663323268.6697066,127,10.779999732971191
1663323268.839033,128,10.885000228881836
1663323269.0323002,129,10.835000038146973
1663323269.2471144,130,10.649999618530273
1663323269.4090252,131,10.555000305175781
1663323269.597062,132,10.654999732971191
1663323269.783146,133,10.880000114440918
1663323269.9720492,134,10.96500015258789
1663323270.1450107,135,10.770000457763672
1663323270.321161,136,10.8149995803833
1663323270.4911728,137,10.859999656677246
1663323270.6689827,138,10.885000228881836
1663323270.8812861,139,10.680000305175781
1663323271.0657763,140,10.8100004196167
1663323271.2721238,141,10.675000190734863
1663323271.4608767,142,10.760000228881836
1663323271.645915,143,10.755000114440918
1663323271.8204222,144,10.899999618530273
1663323271.99469,145,10.800000190734863
1663323272.1886024,146,10.71500015258789
1663323272.3925233,147,10.890000343322754
1663323272.6131284,148,10.835000038146973
1663323272.7989988,149,11.069999694824219
1663323272.9851992,150,11.069999694824219
1663323278.5836873,151,11.300000190734863
1663323278.7734046,152,11.180000305175781
1663323278.983809,153,11.1899995803833
1663323279.156843,154,11.234999656677246
1663323279.339634,155,11.324999809265137
1663323279.512671,156,11.3149995803833
1663323279.7017365,157,11.104999542236328
1663323279.9019432,158,10.944999694824219
1663323280.136026,159,10.8100004196167
1663323280.3017836,160,10.600000381469727
1663323280.4848561,161,10.649999618530273
1663323280.6622784,162,10.694999694824219
1663323280.8446605,163,10.710000038146973
1663323281.0142374,164,10.8149995803833
1663323281.1935716,165,10.760000228881836
1663323281.368012,166,10.859999656677246
1663323281.584613,167,10.729999542236328
1663323281.769551,168,10.744999885559082
1663323281.9515157,169,10.9399995803833
1663323282.140432,170,11.0
1663323282.3180091,171,11.024999618530273
1663323282.5562093,172,11.050000190734863
1663323282.994497,173,11.055000305175781
1663323283.2033112,174,11.25
1663323283.7419796,175,11.319999694824219
1663323283.95189,176,11.289999961853027
1663323284.1198835,177,11.260000228881836
1663323284.622279,178,11.175000190734863
1663323284.7941923,179,10.975000381469727
1663323284.9775784,180,11.119999885559082
1663323285.140518,181,11.079999923706055
1663323285.4102411,182,11.079999923706055
1663323285.5745566,183,10.920000076293945
1663323285.7406557,184,10.795000076293945
1663323285.9207199,185,10.994999885559082
1663323286.096185,186,10.845000267028809
1663323286.273673,187,10.8100004196167
1663323286.4512837,188,10.65999984741211
